LapID,DriverEntryID,LapTime,LapStartTime,LapInSession,CleanLap,BlackFlag,CarContact,CarReset,Contact,Discontinuity,Invalid,LostControl,OffTrack,Pitted,Tow,EventCategory,PositionInClass,BestLapOnLap,LeaderLapStartTime,PercentageGapToBestLap,GapToClassLeader
826,37,88.2138,5884.2968,31,0,0,0,0,0,0,0,0,1,0,0,Off Track,12,86.7541,3210.343,1.6825717747057638,2673.9538000000002
2999,210,84.3626,14218.2021,153,1,0,0,0,0,0,0,0,0,0,0,,3,83.7275,14179.1322,0.758532142963773,39.069900000000416
8939,280,91.5237,546.8756,3,1,0,0,0,0,0,0,0,0,0,0,,9,90.9132,540.9812,0.6715196473119533,5.894400000000019
9593,287,106.4518,6453.2742,59,0,0,1,0,0,0,0,1,0,0,0,"CarContact, Lost Control",11,90.1406,6415.4182,18.095286696560706,37.85599999999977
474,22,-0.0001,1742.2816,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,19,,340.2841,,1401.9975
728,33,90.2161,873.7165,2,0,0,0,0,0,0,0,0,1,0,0,Off Track,14,83.209,509.3638,8.421084257712508,364.35269999999997
1484,71,90.0614,3287.8265,29,1,0,0,0,0,0,0,0,0,0,0,,3,90.0614,3141.7731,0.0,146.05340000000024
1646,79,90.7939,3327.0927,23,1,0,0,0,0,0,0,0,0,0,0,,8,90.2059,2563.7191,0.6518420635457289,763.3736000000004
4435,227,84.3437,11193.0893,117,1,0,0,0,0,0,0,0,0,0,0,,15,83.962,11061.9886,0.45461041899905297,131.10069999999905
6576,250,90.6102,8986.2827,89,1,0,0,0,0,0,0,0,0,0,0,,8,87.8535,8918.8473,3.1378374225272836,67.4354000000003
8180,271,91.0124,2182.8331,21,1,0,0,0,0,0,0,0,0,0,0,,4,90.5923,2176.3318,0.4637259458033469,6.501299999999901
186,8,-0.0001,4250.832,31,0,0,0,1,0,1,1,0,0,1,0,"Car Reset, Discontinuity, Invalid, In Pits",10,,3066.3279,,1184.5041
579,26,91.3551,2713.7815,22,0,0,0,0,0,0,0,0,1,1,0,"Off Track, In Pits",8,83.313,2194.7764,9.652875301573559,519.0050999999999
3253,213,156.4818,3996.4472,39,1,0,0,0,0,0,0,0,0,1,0,In Pits,17,83.4921,3918.1543,87.42108534819462,78.29289999999992
3859,220,84.1818,16130.2146,175,1,0,0,0,0,0,0,0,0,0,0,,5,83.4682,16073.1696,0.8549363709772138,57.04500000000007
7763,266,88.9287,9192.2783,91,0,0,0,0,0,0,0,0,1,0,0,Off Track,12,87.9741,9108.2613,1.0850920896036484,84.01699999999983
5293,236,84.0863,13998.7721,149,1,0,0,0,0,0,0,0,0,0,0,,13,83.1245,13842.1806,1.15705959133588,156.59150000000045
5796,242,89.1019,1928.2127,19,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,88.2902,1925.4194,0.9193545829548526,2.7933000000000447
5827,242,192.8992,5254.7857,50,1,0,0,0,0,0,0,0,0,1,0,In Pits,6,144.9747,5223.703,33.057147212582606,31.08269999999993
6684,252,88.2482,8595.459,85,1,0,0,0,0,0,0,0,0,0,0,,11,88.2482,8519.0319,0.0,76.42710000000079
8060,269,91.7167,13511.6675,138,0,0,0,0,0,0,0,0,1,0,0,Off Track,13,87.3194,13312.7029,5.03587977013126,198.96459999999934
9321,284,91.507,13013.658,129,1,0,0,0,0,0,0,0,0,0,0,,8,89.7218,12880.5235,1.9897059577494076,133.13450000000012
686,31,91.9187,6458.3823,40,1,0,0,0,0,0,0,0,0,1,0,In Pits,11,83.4389,3813.9325,10.162885656450413,2644.4498000000003
1600,76,90.915,2745.4144,25,1,0,0,0,0,0,0,0,0,0,0,,1,90.915,2745.4144,0.0,0.0
5445,238,156.5239,3172.5465,30,1,0,0,0,0,0,0,0,0,0,0,,11,156.5239,3168.6142,0.0,3.932299999999941
7403,261,88.5795,3544.1401,33,1,0,0,0,0,0,0,0,0,0,0,,10,87.3901,3527.9561,1.3610237315210583,16.184000000000196
9259,283,91.3708,15119.9908,152,1,0,0,0,0,0,0,0,0,0,0,,6,90.6128,15004.6895,0.8365264068652607,115.30129999999917
9859,290,89.0011,13920.7527,143,1,0,0,0,0,0,0,0,0,0,0,,12,87.7729,13752.8815,1.3992929480511407,167.8711999999996
10076,293,136.37,4895.7249,46,1,0,0,0,0,0,0,0,0,0,0,,11,136.37,4885.9587,0.0,9.766200000000026
112,6,84.1518,2215.1087,15,1,0,0,0,0,0,0,0,0,0,0,,10,83.4859,1624.5643,0.7976197178206235,590.5444000000002
8141,270,89.9535,15277.2206,155,1,0,0,0,0,0,0,0,0,0,0,,1,89.9535,15277.2206,0.0,0.0
9282,284,92.2281,9364.4526,90,1,0,0,0,0,0,0,0,0,0,0,,7,90.4566,9288.6558,1.9583977288556014,75.79680000000008
10145,294,-0.0001,3878.8161,28,0,0,1,0,0,1,1,0,0,1,0,"CarContact, Discontinuity, Invalid, In Pits",14,,3177.7717,,701.0444000000002
3127,211,83.5286,16605.1919,181,1,0,0,0,0,0,0,0,0,0,0,,2,83.5286,16576.2102,1.4210854715202004e-14,28.981700000000274
3659,218,93.3302,13689.1474,146,1,0,0,0,0,0,0,0,0,1,0,In Pits,12,83.8472,13590.7736,11.309858886164363,98.37379999999939
4315,225,84.0042,16652.0662,181,1,0,0,0,0,0,0,0,0,0,0,,8,83.5286,16576.2102,0.5693858151579292,75.85599999999977
5340,237,85.8027,1544.7747,14,1,0,0,0,0,0,0,0,0,0,0,,18,83.4428,1414.1479,2.8281649225577326,130.6268
5750,241,84.1763,11469.175,121,1,0,0,0,0,0,0,0,0,0,0,,3,83.743,11450.7109,0.517416381070646,18.464099999999235
7498,262,88.9304,12488.1711,128,1,0,0,0,0,0,0,0,0,0,0,,7,87.8883,12431.145,1.1857095881932054,57.02609999999913
9399,285,91.8685,3919.7746,36,1,0,0,0,0,0,0,0,0,0,0,,9,90.4237,3903.8329,1.5978111933044232,15.94170000000031
5029,233,83.8881,6268.5189,61,1,0,0,0,0,0,0,0,0,0,0,,9,83.5868,6258.9931,0.3604636138720423,9.525800000000345
5114,234,85.2787,6445.2939,63,1,0,0,0,0,0,0,0,0,0,0,,15,84.5107,6428.1502,0.9087606658091971,17.143699999999626
9108,282,129.35,360.8587,1,1,0,0,0,0,0,0,0,0,0,0,,5,126.9148,358.4195,1.9187675511445548,2.439199999999971
9784,289,94.0042,16566.5695,165,0,0,0,0,0,0,0,0,1,0,0,Off Track,9,89.5933,16178.0196,4.92324760891718,388.5499000000018
10144,294,170.3414,3055.5595,27,1,0,0,0,0,0,0,0,0,0,0,,14,164.6209,3024.7513,3.4749536662720146,30.808199999999943
10548,299,104.83,10292.5224,106,0,0,0,0,0,0,0,1,0,0,0,Lost Control,17,83.6456,10136.2526,25.326377000105197,156.26980000000003
2167,110,85.508,2988.5798,7,1,0,0,0,0,0,0,0,0,0,0,,18,82.2935,2737.9107,3.906140825217051,250.66910000000007
3349,214,84.3608,12665.4308,135,1,0,0,0,0,0,0,0,0,0,0,,4,83.4267,12631.541,1.1196655267438445,33.88980000000083
4530,228,154.2423,2855.2002,28,1,0,0,0,0,0,0,0,0,0,0,,16,154.2423,2843.8093,0.0,11.390900000000329
7647,264,88.7266,3904.0384,37,1,0,0,0,0,0,0,0,0,0,0,,9,87.6974,3884.8524,1.1735809727540385,19.185999999999694
8858,278,92.0797,9689.5544,94,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,91.2512,9653.3932,0.9079332655351493,36.16120000000046
9170,282,95.1409,6811.2631,63,0,0,1,0,0,0,0,0,0,0,0,CarContact,6,90.6477,6778.6046,4.956772207127159,32.65850000000046
5516,239,84.5273,9958.5572,101,1,0,0,0,0,0,0,0,0,0,0,,18,83.8328,9715.5141,0.8284346938191192,243.04309999999896
7837,267,161.563,5063.0204,48,1,0,0,0,0,0,0,0,0,0,0,,15,89.6177,4898.6543,80.28023481968404,164.3661000000002
8925,279,90.5521,15906.2048,161,1,0,0,0,0,0,0,0,0,0,0,,4,90.5521,15818.2154,0.0,87.98940000000039
10357,296,93.0629,15569.9079,147,1,0,0,0,0,0,0,0,0,0,0,,12,90.1156,14553.2097,3.2705769034440095,1016.6982000000007
5590,239,84.3542,16358.1923,175,1,0,0,0,0,0,0,0,0,0,0,,16,83.4682,16073.1696,1.061482097373613,285.02270000000135
7355,260,89.2643,1150.5461,10,1,0,0,0,0,0,0,0,0,0,0,,18,87.9562,1131.1526,1.4872175014382236,19.39350000000013
8668,276,91.6967,15898.7206,161,1,0,0,0,0,0,0,0,0,0,0,,3,90.7178,15818.2154,1.0790605592287363,80.50520000000142
614,28,84.4385,1373.0747,12,1,0,0,0,0,0,0,0,0,0,0,,1,84.4385,1373.0747,0.0,0.0
4082,223,84.4938,9399.2854,97,1,0,0,0,0,0,0,0,0,0,0,,6,84.4938,9377.4106,0.0,21.874800000001414
7111,257,84.8864,412.7339,2,1,0,0,0,0,0,0,0,0,0,0,,18,83.5936,402.591,1.5465298778853906,10.142899999999997
7579,263,89.2241,9357.4665,93,1,0,0,0,0,0,0,0,0,0,0,,10,88.0277,9284.8523,1.359117641378802,72.61419999999998
9532,286,92.3085,16717.3165,168,1,0,0,0,0,0,0,0,0,0,0,,8,90.3903,16450.0682,2.1221303613330207,267.2482999999993
1238,58,87.0197,6547.8189,30,1,0,0,0,0,0,0,0,0,0,0,,13,86.4978,3122.5623,0.6033679469304332,3425.2566
2594,160,84.4919,371.8437,3,1,0,0,0,0,0,0,0,0,0,0,,12,83.1009,287.9753,1.6738687547307052,83.86840000000001
10235,295,91.4871,12654.8115,118,1,0,0,0,0,0,0,0,0,0,0,,11,90.1502,11853.5662,1.4829695330681432,801.2453000000005
25,2,1291.4087,5659.5178,24,0,0,0,1,0,1,1,0,0,1,0,"Car Reset, Discontinuity, Invalid, In Pits",17,83.0154,2431.1983,1455.6254622636282,3228.3194999999996
2179,112,85.2523,2278.8222,2,1,0,0,0,0,0,0,0,0,0,0,,2,85.2523,2277.4695,1.4210854715202004e-14,1.3526999999999134
2303,125,-0.0001,1243.3675,0,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",15,,1032.587,,210.78050000000007
8999,280,92.6023,6808.1184,63,0,0,1,0,0,0,0,0,0,0,0,CarContact,5,90.6477,6778.6046,2.156259894073429,29.51380000000063
10463,298,85.9494,2019.003,21,0,0,1,0,0,0,0,0,0,0,0,CarContact,5,84.8089,2015.1331,1.344788105965307,3.869899999999916
441,20,1363.2642,5789.7861,48,0,0,0,1,0,1,1,0,0,1,0,"Car Reset, Discontinuity, Invalid, In Pits",1,1363.2642,5789.7861,0.0,0.0
5375,237,164.0295,5044.5182,49,1,0,0,0,0,0,0,0,0,0,0,,18,112.5865,4870.8383,45.69197905610355,173.6799000000001
1275,60,106.1384,1992.2795,18,0,0,0,0,0,0,0,1,1,0,0,"Lost Control, Off Track",1,106.1384,1992.2795,0.0,0.0
4062,222,85.6081,16394.5071,178,0,0,0,0,0,0,0,0,1,0,0,Off Track,7,83.2416,16325.4205,2.842929496790049,69.08659999999873
6011,244,88.3678,11242.3797,115,1,0,0,0,0,0,0,0,0,0,0,,2,88.1642,11228.1472,0.2309327368705425,14.232500000000073
7301,259,89.2419,4447.6873,43,1,0,0,0,0,0,0,0,0,0,0,,13,87.8896,4413.8252,1.5386348327902368,33.86209999999937
7700,265,89.7704,6608.8661,63,1,0,0,0,0,0,0,0,0,0,0,,12,87.5742,6576.7695,2.5078162289806585,32.09659999999985
8625,276,92.1754,11878.897,118,0,0,0,0,0,0,0,0,1,0,0,Off Track,2,90.1502,11853.5662,2.246473108212726,25.330800000001545
10533,299,85.2604,8905.3444,91,1,0,0,0,0,0,0,0,0,0,0,,14,83.199,8814.2796,2.4776740105049413,91.0648000000001
4090,223,84.1748,10075.9927,105,1,0,0,0,0,0,0,0,0,0,0,,6,84.1624,10052.2954,0.014733420149610765,23.697299999999814
6437,249,88.0428,3797.155,36,1,0,0,0,0,0,0,0,0,0,0,,1,88.0428,3797.155,1.4210854715202004e-14,0.0
6743,252,88.0623,13944.2976,144,1,0,0,0,0,0,0,0,0,0,0,,6,87.4695,13841.6937,0.6777219487935753,102.60390000000007
7518,262,88.4552,14371.9497,148,1,0,0,0,0,0,0,0,0,0,0,,10,87.569,14217.7525,1.0120019641654068,154.1971999999987
10913,309,87.7543,2110.5215,21,1,0,0,0,0,0,0,0,0,0,0,,9,87.6357,2101.6579,0.13533297503187214,8.863599999999678
430,20,84.3011,1607.166,14,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,83.7675,1541.0784,0.637001223624921,66.08759999999984
548,25,94.755,1805.5947,17,0,0,0,0,0,0,0,1,1,0,0,"Lost Control, Off Track",2,94.755,1762.6772,0.0,42.91750000000002
1237,58,87.555,6460.7992,29,0,0,0,0,0,0,0,0,1,0,0,Off Track,13,86.9873,3034.6264,0.6526240037338766,3426.1728000000003
2160,110,-0.0001,2193.213,0,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",16,,1999.8047,,193.40830000000028
5555,239,84.2354,13346.8992,140,1,0,0,0,0,0,0,0,0,0,0,,17,83.3974,13050.6177,1.0048274886267308,296.28149999999914
6879,254,88.9769,10233.9457,103,1,0,0,0,0,0,0,0,0,0,0,,6,87.8441,10168.8791,1.2895572952537577,65.06660000000011
7350,260,89.4045,702.5141,5,1,0,0,0,0,0,0,0,0,0,0,,18,87.6441,690.2035,2.0085778734678286,12.310600000000022
8887,279,91.0552,12407.06,123,1,0,0,0,0,0,0,0,0,0,0,,5,90.5993,12331.2434,0.5032047708977956,75.81660000000011
673,30,-0.0001,3122.3338,27,0,0,0,1,1,1,1,1,1,1,0,"Car Reset, Discontinuity, Contact, Invalid, Lost Control, Off Track, In Pits",7,,2682.9356,,439.3982000000001
7363,260,88.8042,1867.4003,18,1,0,0,0,0,0,0,0,0,0,0,,16,87.735,1837.1292,1.2186698580953959,30.271099999999933
7951,268,89.4113,10242.0519,102,1,0,0,0,0,0,0,0,0,0,0,,13,88.0273,10080.2826,1.5722395211485463,161.76929999999993
9935,291,88.8184,10351.7323,104,1,0,0,0,0,0,0,0,0,0,0,,11,87.8557,10256.7348,1.0957740932005606,94.99749999999949
9992,292,91.1742,10570.1684,103,1,0,0,0,0,0,0,0,0,0,0,,7,91.095,10489.9879,0.08694220319446799,80.1805000000004
3833,220,85.2578,13931.9807,149,0,0,0,0,0,0,0,0,1,0,0,Off Track,7,83.1245,13842.1806,2.56639137679025,89.80010000000038
4396,226,83.8107,7725.0708,78,0,0,0,0,0,0,0,0,1,0,0,Off Track,11,83.6045,7695.5146,0.24663744176449143,29.55619999999999
5213,235,84.4331,15134.6937,162,1,0,0,0,0,0,0,0,0,0,0,,14,83.8417,14981.1223,0.7053769186454844,153.5713999999989
1432,66,88.8974,4044.7549,11,0,0,0,0,0,0,0,0,1,0,0,Off Track,18,86.6043,1245.6278,2.6477900058080337,2799.1270999999997
2640,169,88.1255,654.1401,6,1,0,0,0,0,0,0,0,0,0,0,,10,87.9473,545.2354,0.20262134255402486,108.90469999999993
3773,220,85.4014,833.4009,7,0,0,0,0,0,0,0,0,1,0,0,Off Track,13,84.2944,824.6567,1.3132544985194698,8.744199999999978
4976,233,84.9554,921.9064,8,1,0,0,0,0,0,0,0,0,0,0,,16,84.1689,910.2419,0.9344306507510396,11.664499999999975
6195,246,87.8438,14317.6298,149,1,0,0,0,0,0,0,0,0,0,0,,2,87.8438,14305.6788,1.4210854715202004e-14,11.951000000000931
3134,212,83.6297,573.2607,4,1,0,0,0,0,0,0,0,0,0,0,,7,83.5418,569.8212,0.10521678967893422,3.4395000000000664
6333,248,87.9002,10717.5357,109,1,0,0,0,0,0,0,0,0,0,0,,4,87.9002,10698.033,1.4210854715202004e-14,19.502700000000914
7977,268,88.6394,15621.3244,161,1,0,0,0,0,0,0,0,0,0,0,,12,87.3067,15398.2897,1.5264578778031677,223.03470000000016
8151,270,89.5933,16178.0196,165,1,0,0,0,0,0,0,0,0,0,0,,1,89.5933,16178.0196,0.0,0.0
8485,274,90.1603,13157.1773,132,0,0,0,0,0,0,0,0,1,0,0,Off Track,2,90.1603,13151.4871,0.0,5.690199999999095
9431,285,91.6627,7272.4225,68,0,0,0,0,0,0,0,0,1,0,0,Off Track,6,90.6696,7249.5516,1.095295446323803,22.870899999999892
440,20,90.1171,2453.9972,24,0,0,0,0,0,0,0,0,1,0,0,Off Track,3,85.0349,2431.1983,5.976604899870523,22.798899999999776
1532,73,90.3683,4034.9755,22,1,0,0,0,0,0,0,0,0,0,0,,11,90.1822,2472.3353,0.20636001339511267,1562.6401999999998
2606,163,84.2723,290.0631,3,0,0,0,0,0,0,0,0,1,0,0,Off Track,3,84.2723,287.9753,0.0,2.0878000000000156
5423,238,85.3676,911.0723,8,1,0,0,0,0,0,0,0,0,0,0,,2,85.3676,910.2419,1.4210854715202004e-14,0.8304000000000542
6810,253,89.2708,3641.3915,34,1,0,0,0,0,0,0,0,0,0,0,,16,87.5677,3615.998,1.9448952067942855,25.39350000000013
8016,269,123.0447,2543.6971,25,1,0,0,0,0,0,0,0,0,0,0,,4,123.0447,2534.9782,0.0,8.718899999999849
4341,226,84.9435,2187.2201,23,1,0,0,0,0,0,0,0,0,0,0,,4,84.5858,2184.5703,0.42288421933704967,2.649800000000141
4735,230,84.2692,11607.5303,122,1,0,0,0,0,0,0,0,0,0,0,,12,83.383,11535.2575,1.0628065672859037,72.27280000000064
10237,295,91.5868,12837.9948,120,1,0,0,0,0,0,0,0,0,0,0,,11,90.4214,12034.01,1.2888541871725039,803.9848000000002
490,22,84.5651,3719.2874,16,0,0,0,0,0,1,0,0,0,0,0,Discontinuity,18,83.5571,1709.4313,1.2063606803012448,2009.8561000000002
521,24,83.4389,3999.9824,40,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,83.4389,3813.9325,1.4210854715202004e-14,186.04989999999998
2051,98,-0.0001,2757.1468,7,0,0,0,0,0,0,1,0,1,0,0,"Invalid, Off Track",4,,2737.9107,,19.23610000000008
2130,107,-0.0001,2042.147,0,0,0,0,0,0,0,1,0,0,1,0,"Invalid, In Pits",7,,1999.8047,,42.34230000000002
4382,226,85.6653,6529.8739,64,1,0,0,0,0,0,0,0,0,0,0,,13,84.2385,6512.3887,1.693762353318263,17.485199999999168
5440,238,99.3184,2376.7061,25,1,0,0,0,0,0,0,0,0,0,0,,8,98.2232,2368.5141,1.115011524772143,8.192000000000007
6162,246,88.1851,11334.164,116,1,0,0,0,0,0,0,0,0,0,0,,3,88.1851,11317.0774,0.0,17.086600000000544
7452,261,88.8007,8319.0371,82,1,0,0,0,0,0,0,0,0,0,0,,11,87.4771,8248.7456,1.5130817093845224,70.29149999999936
9182,282,93.1947,7908.9817,75,0,0,0,0,0,0,0,0,1,0,0,Off Track,4,90.908,7887.92,2.5154001848022034,21.0617000000002
1598,76,91.3838,2563.7191,23,1,0,0,0,0,0,0,0,0,0,0,,1,91.3838,2563.7191,0.0,0.0
5821,242,87.8946,4503.0651,44,1,0,0,0,0,0,0,0,0,0,0,,3,87.8367,4501.6619,0.06591777696566226,1.4031999999997424
1213,58,87.5824,1527.569,5,0,0,0,0,0,0,0,0,1,0,0,Off Track,12,86.598,735.1071,1.136746807085629,792.4619
3102,211,84.8056,14431.3574,156,0,0,0,0,0,0,0,0,1,0,0,Off Track,1,84.8056,14431.3574,0.0,0.0
3180,212,161.8528,5065.2972,50,1,0,0,0,0,0,0,0,0,0,0,,17,160.9901,5034.1688,0.5358714604189885,31.1283999999996
5202,235,84.7367,14195.9806,151,1,0,0,0,0,0,0,0,0,0,0,,14,83.2331,14011.1054,1.8064928495995076,184.8752000000004
5558,239,84.4889,13601.8382,143,1,0,0,0,0,0,0,0,0,0,0,,16,83.1707,13301.5072,1.5849331555463664,300.33100000000013
5689,240,84.9703,16280.0887,175,1,0,0,0,0,0,0,0,0,0,0,,15,83.4682,16073.1696,1.799607515197394,206.91910000000098
7948,268,88.3924,9973.6321,99,0,0,0,0,0,0,0,0,1,0,0,Off Track,13,88.153,9815.6366,0.27157328735266617,157.9955000000009
600,27,84.2239,6447.3057,43,1,0,0,0,0,0,0,0,0,0,0,,9,83.7857,4052.6652,0.5230009416881245,2394.6405
3202,212,83.7564,7200.1034,72,1,0,0,0,0,0,0,0,0,0,0,,3,83.6196,7192.9921,0.16359800812247727,7.111299999999574
5350,237,93.4555,2403.6902,24,1,0,0,0,0,0,0,0,0,0,0,,18,83.4093,2267.9796,12.044460270017836,135.71059999999989
7246,258,89.4643,13500.4479,139,1,0,0,0,0,0,0,0,0,0,0,,6,87.8444,13400.6542,1.8440560809795556,99.79369999999835
9801,290,88.5544,1493.3235,14,1,0,0,0,0,0,0,0,0,0,0,,12,87.467,1483.6453,1.2432117255650752,9.67820000000006
2255,120,-0.0001,1449.7604,2,0,0,0,0,0,0,1,1,1,0,0,"Invalid, Lost Control, Off Track",18,,1320.7127,,129.04769999999985
5094,234,85.1796,4279.5089,43,1,0,0,0,0,0,0,0,0,0,0,,11,84.2418,4264.3931,1.1132240764086134,15.115799999999581
5830,242,139.148,5698.0408,53,1,0,0,0,0,0,0,0,0,0,0,,5,139.148,5692.4648,0.0,5.576000000000022
7426,261,87.5961,5956.4205,56,1,0,0,0,0,0,0,0,0,0,0,,1,87.5961,5956.4205,0.0,0.0
8081,270,90.6334,9761.6594,95,1,0,0,0,0,0,0,0,0,0,0,,2,90.5768,9743.97,0.06248840762755492,17.689400000001115
1399,64,87.6858,6352.6483,22,1,0,0,0,0,0,0,0,0,0,0,,16,86.5814,2345.0126,1.275562649714601,4007.6357
2749,191,-0.0001,18.8032,0,1,0,0,0,0,0,0,0,0,1,0,In Pits,2,,18.2964,,0.5068000000000019
5176,235,85.7094,11866.9704,125,1,0,0,0,0,0,0,0,0,0,0,,13,83.7366,11789.2578,2.3559590429991317,77.71260000000075
5432,238,83.7062,1671.9033,17,1,0,0,0,0,0,0,0,0,0,0,,2,83.7062,1671.5166,0.0,0.3867000000000189
10380,297,92.2411,1096.4231,9,1,0,0,0,0,0,0,0,0,0,0,,8,91.4309,1086.7394,0.8861336812828142,9.683700000000044
520,24,85.3181,3916.5435,39,1,0,0,0,0,0,0,0,0,0,0,,4,83.3413,3713.6614,2.3719332431819424,202.88210000000026
1663,79,90.9017,6365.4986,40,1,0,0,0,0,0,0,0,0,0,0,,6,90.4212,4163.6805,0.5314019278664688,2201.8180999999995
3898,221,82.9929,5930.2714,57,1,0,0,0,0,0,0,0,0,0,0,,4,82.3717,5926.8182,0.7541425028256157,3.4531999999999243
5084,234,84.3908,3428.7154,33,1,0,0,0,0,0,0,0,0,0,0,,15,82.4739,3416.4798,2.324250459842446,12.235599999999977
9303,284,91.249,11304.98,111,1,0,0,0,0,0,0,0,0,0,0,,6,90.7069,11217.9882,0.5976392093655392,86.99179999999978
10154,294,111.2318,4749.7963,37,1,0,0,0,0,0,0,0,0,0,0,,14,90.9347,3994.7676,22.32052230886559,755.0286999999998
1459,69,88.4452,935.2936,2,1,0,0,0,0,0,0,0,0,0,0,,9,87.0295,512.8861,1.6266898005848702,422.4074999999999
5740,241,84.6755,10620.8223,111,1,0,0,0,0,0,0,0,0,0,0,,10,83.7467,10557.9119,1.1090586255935904,62.910400000000664
6036,244,88.852,13513.0088,140,1,0,0,0,0,0,0,0,0,0,0,,2,87.8191,13488.4733,1.176167826816723,24.535499999999956
6243,247,88.0639,2015.4626,20,1,0,0,0,0,0,0,0,0,0,0,,2,87.9378,2013.3572,0.14339681001800386,2.105400000000145
7552,263,88.2274,786.1312,6,1,0,0,0,0,0,0,0,0,0,0,,14,87.6348,778.1235,0.676215384755821,8.0077
9407,285,93.4375,4657.6885,44,1,0,0,0,0,0,0,0,0,0,0,,10,90.8752,4632.655,2.8195811398489212,25.03350000000046
9921,291,89.0846,9103.0926,90,0,0,0,0,0,0,0,0,1,0,0,Off Track,11,87.8316,9020.2781,1.4265936177867644,82.81450000000041
927,43,86.5814,3137.3122,22,1,0,0,0,0,0,0,0,0,0,0,,8,86.5814,2345.0126,-1.4210854715202004e-14,792.2995999999998
3086,211,83.8314,13081.1084,140,1,0,0,0,0,0,0,0,0,0,0,,2,83.3974,13050.6177,0.5203999165441502,30.49069999999847
3720,219,84.6563,2263.8018,23,1,0,0,0,0,0,0,0,0,0,0,,17,84.1931,2184.5703,0.5501638495316286,79.23150000000032
3953,222,84.3589,492.4131,3,1,0,0,0,0,0,0,0,0,0,0,,11,83.3577,485.9764,1.2010888016344268,6.436699999999973
6787,253,88.9266,1229.8368,11,1,0,0,0,0,0,0,0,0,0,0,,13,88.1729,1219.8704,0.8547977893434364,9.966400000000021
1384,64,88.3603,3424.1235,7,1,0,0,0,0,0,0,0,0,0,0,,17,86.5461,916.9402,2.096223862195984,2507.1833
2493,145,91.1461,466.4226,2,1,0,0,0,0,0,0,0,0,0,0,,13,90.8068,289.2672,0.37365043146549226,177.1554
7284,259,116.548,2710.3959,26,1,0,0,0,0,0,0,0,0,1,0,In Pits,13,116.548,2683.9471,-1.4210854715202004e-14,26.44880000000012
7876,267,114.9194,14936.5016,154,1,0,0,0,0,0,0,0,0,1,0,In Pits,11,87.6482,14758.4329,31.11438683281571,178.0686999999998
2980,210,84.1286,12548.1143,134,1,0,0,0,0,0,0,0,0,0,0,,1,84.1286,12548.1143,0.0,0.0
3002,210,84.3747,14473.4396,156,0,0,0,0,0,0,0,0,1,0,0,Off Track,3,84.2483,14431.3574,0.1500327009565865,42.08219999999892
3017,210,84.0664,15737.3457,171,1,0,0,0,0,0,0,0,0,0,0,,1,84.0664,15737.3457,-1.4210854715202004e-14,0.0
9461,286,92.6112,10028.3302,97,1,0,0,0,0,0,0,0,0,0,0,,9,90.1389,9924.5408,2.7427669962690686,103.78939999999966
1264,59,90.5476,5985.4261,50,0,0,0,0,0,0,0,0,1,0,0,Off Track,1,90.5476,5985.4261,0.0,0.0
9003,280,91.3123,7173.839,67,1,0,0,0,0,0,0,0,0,0,0,,3,90.8384,7158.882,0.5216956705534272,14.957000000000335
1489,71,102.4442,5610.4806,34,1,0,0,0,0,0,0,0,0,1,0,In Pits,5,90.4951,3608.0295,13.204140334670058,2002.4510999999998
3890,221,143.4521,4878.4344,49,1,0,0,0,0,0,0,0,0,0,0,,10,143.4521,4870.8383,0.0,7.596099999999751
6456,249,89.5685,5879.8513,55,1,0,0,0,0,0,0,0,0,0,0,,7,87.8143,5868.8244,1.9976245326786142,11.026899999999841
6783,253,88.5543,875.2783,7,1,0,0,0,0,0,0,0,0,0,0,,15,87.6564,866.6497,1.0243404931071751,8.628599999999892
9819,290,91.2795,3460.2998,32,1,0,0,0,0,0,0,0,0,0,0,,13,87.6138,3439.9544,4.183929928846837,20.3453999999997
1196,56,88.1582,1934.6283,13,1,0,0,0,0,0,0,0,0,0,0,,6,86.6467,1463.7898,1.7444403537584208,470.83850000000007
4700,230,84.8502,8574.5172,87,0,0,0,0,0,0,0,0,1,0,0,Off Track,17,83.8231,8472.6341,1.225318557772269,101.88310000000092
9284,284,94.0697,9551.3409,92,1,0,0,0,0,0,0,0,0,0,0,,7,90.3814,9470.0901,4.080817513337919,81.2507999999998
9453,286,92.7559,9284.7018,89,0,0,0,0,0,0,0,0,1,0,0,Off Track,8,90.8795,9198.1992,2.064712063776767,86.50260000000162
10143,294,188.1479,2885.2181,26,1,0,0,0,0,0,0,0,0,0,0,,14,156.5496,2860.1304,20.184209988399843,25.08770000000004
10496,298,154.5794,5679.6271,54,1,0,0,0,0,0,0,0,0,0,0,,2,154.5794,5679.3485,0.0,0.278599999999642
1405,65,88.1999,1600.5906,5,0,0,1,0,0,0,0,0,0,0,0,CarContact,13,86.598,735.1071,1.8498117739439692,865.4835
